slug,name_en,name_bn,description_en,description_bn,type,price,sale_price,unit,stock,is_active,tags,image_url,agro_id,agro_url,agro_category,match_score,cloudinary_url
bull-nose-pincher-1-piece-8089,BULL NOSE PINCHER -1 Piece,গরুর নাক ছিদ্র করার পিঞ্চার -১ পিস,"🏷️ Product Title Professional Cow Nose Piercing Pincer – Stainless Steel Nose Ring Applicator 📌 Short Description High-quality stainless steel nose piercing pincer for cows. Designed for professional use to safely and easily pierce the cow’s nose for ring attachment. Suitable for farmers, veterinarians, and livestock traders. 📝 Product Description This Professional Cow Nose Piercing Pincer is a durable and precise tool used to pierce a cow’s nose for inserting a nose ring. Imported from China","🏷️ পণ্যের নাম প্রফেশনাল গরুর নাক ছিদ্র করার পিঞ্চার – স্টেইনলেস স্টিল নোজ রিং অ্যাপ্লিকেটর 📌 সংক্ষিপ্ত বিবরণ উচ্চমানের স্টেইনলেস স্টিল দিয়ে তৈরি গরুর নাক ছিদ্র করার প্রফেশনাল পিঞ্চার। এটি নিরাপদ ও সহজভাবে গরুর নাকে রিং লাগানোর জন্য ছিদ্র করতে ব্যবহৃত হয়। খামারি, পশুচিকিৎসক ও পশু বিক্রেতাদের জন্য অপরিহার্য একটি সরঞ্জাম। 📝 বিস্তারিত বিবরণ এই প্রফেশনাল গরুর নাক ছিদ্র করার পিঞ্চারটি গরুর নাকে রিং লাগানোর জন্য দ্রুত ও নিরাপদভাবে ছিদ্র করতে ব্যবহৃত হয়। চায়না থেকে আমদানিকৃত এই টুলটি মজবুত, মরিচা-প্র",equipment,1550,1300,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img10951.webp,8089,https://agromukam.com/bull-nose-pincher-1-piece,"Cattle > Equipments, Tools & Medical Supplies > Wire Fence Equipment",1.00,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713494/products/bull-nose-pincher-1-piece-8089.webp
plastic-bull-nose-ring-applicator-4373,Plastic Bull Nose ring Applicator,প্লাষ্টিক বুল নোজ রিং এপ্লিকেটর,Plastic Bul Nose RIng Applicator Origin China Material : SS,প্লাষ্টিক বুল নোজ রিং এপ্লিকেটর চায়না থেকে আমদানিকৃত উপাদান: এসএস,equipment,2350,,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img4768.webp,4373,https://agromukam.com/plastic-bul-lnose-ring-applicator,"Cattle > Equipments, Tools & Medical Supplies > Fitting Stands & Equipment",1.00,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713494/products/plastic-bull-nose-ring-applicator-4373.webp
cream-seperator-50-ltr-4380,CREAM SEPERATOR -50 ltr,CREAM SEPERATOR -50 ltr,"CREAM SEPERATOR 50 ltr/hr Capacity: 50 ltr/hr (Capacity depends upon hand operation) Separator Type: Manual Centrifugal Cream Separator Inlet Bowl Capacity: (+-)5 ltr, With Milk Flow Control Key Power: Manual hand Operated Extra Spare Parts: One Special spanner/key , One O-ring .","CREAM SEPERATOR 50 ltr/hr Capacity: 50 ltr/hr (Capacity depends upon hand operation) Separator Type: Manual Centrifugal Cream Separator Inlet Bowl Capacity: (+-)5 ltr, With Milk Flow Control Key Power: Manual hand Operated Extra Spare Parts: One Special spanner/key , One O-ring .",equipment,20500,19500,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img4784.webp,4380,https://agromukam.com/cream-seperator-50-ltr,"Cattle > Equipments, Tools & Medical Supplies > Milking Machines + Cans",1.00,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713494/products/cream-seperator-50-ltr-4380.webp
digital-cattle-weight-scale-without-boundary-2ton-7-x-3-5514,"Digital Cattle Weight Scale (Without Boundary, 2ton, 7' x 3')","ডিজিটাল গবাদি পশুর ওজন স্কেল (সীমানা ছাড়া, ২টন, ৭' x ৩')",Digital weight scale 2 ton capacity portable system made of heavy metal with affordable price. Without Boundary Size 7 feet by 3 feet Floor Only with YZC Load Cell Digital Monitor 02 mm check Plate thickness Floor 1-year free service warranty.,"খামারীদের অতি প্রয়োজনীয় গরুর ওজন মাপার ডিজিটাল ওয়েট স্কেল ২ টন ক্যাপাসিটি সুলভ মুল্যের হ্যাভি ম্যটাল দিয়ে তৈরী প্রটেবল সিস্টেম। সীমানা ছাড়াই, ৭ ফুট বাই ৩ ফুট মেঝে, শুধুমাত্র YZC লোড সেল ডিজিটাল মনিটর সহ ০২ মিমি চেক প্লেট পুরুত্ব মেঝে ১ বছরের ফ্রি সার্ভিস ওয়ারেন্টি।",equipment,32000,,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img6718.webp,5514,https://agromukam.com/special-quality-digital-weight-scale-2-ton-capacity-copy-2,"Cattle > Equipments, Tools & Medical Supplies > Scales + Weighing Machines",1.00,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713494/products/digital-cattle-weight-scale-without-boundary-2ton-7-x-3-5514.webp
cream-seperator-100-ltr-4379,Cream Seperator-100 ltr.,ক্রিম সেপারেটর-100 লিটার,"CREAM SEPERATOR 100 ltr/hr Brand: Motor-Sich , Origin: China Capacity: 100 ltr/hr Separator Type: Electric Centrifugal Cream Separator Inlet Bowl Capacity: (+-)10 ltr, with Milk Flow Control Key No. Of Discs in Separation Unit: 11 nos Power: Electric operated , Voltage: 220 volt, Single Phase Extra Spare Parts: One Special spanner/key , One O-ring .","ক্রিম সেপারেটর 100 লিটার/ঘন্টা ব্র্যান্ড: মোটর-সিচ, চায়না থেকে আমদানিকৃত। ক্ষমতা: 100 লিটার/ঘন্টা বিভাজক প্রকার: বৈদ্যুতিক সেন্ট্রিফুগাল ক্রিম বিভাজক খাঁড়ি বাটি ক্ষমতা: (+-)10 লিটার, দুধ প্রবাহ নিয়ন্ত্রণ কী সহ পৃথকীকরণ ইউনিটে ডিস্কের সংখ্যা: 11টি পাওয়ার: বৈদ্যুতিক চালিত, ভোল্টেজ: 220 ভোল্ট, একক ফেজ অতিরিক্ত খুচরা যন্ত্রাংশ: একটি বিশেষ স্প্যানার/কী, একটি ও-রিং।",equipment,32500,,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img4781.webp,4379,https://agromukam.com/cream-seperator,"Cattle > Equipments, Tools & Medical Supplies > Milking Machines + Cans",1.00,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713494/products/cream-seperator-100-ltr-4379.webp
digital-cattle-weight-scale-3ft-height-2sided-boundary-2ton--3757,"Digital Cattle Weight Scale (3ft height 2sided boundary, 2ton, 7' x 3')","ডিজিটাল গবাদি পশুর ওজন স্কেল (৩ ফুট উচ্চতা, ২ পার্শ্বযুক্ত সীমানা, ২ টন, ৭' x ৩')",Digital weight scale 2 ton capacity portable system made of heavy metal with affordable price. With 3ft height 2sided boundary and 1side gate YZC Load Cell Digital Monitor 02 mm check Plate thickness Floor 1-year free service warranty.,"খামারীদের অতি প্রয়োজনীয় গরুর ওজন মাপার ডিজিটাল ওয়েট স্কেল ২ টন ক্যাপাসিটি সুলভ মুল্যের হ্যাভি ম্যটাল দিয়ে তৈরী প্রটেবল সিস্টেম। ৩ ফুট উচ্চতা, ২ পার্শ্বীয় সীমানা এবং ১ পার্শ্বীয় গেট সহ YZC লোড সেল ডিজিটাল মনিটর ০২ মিমি চেক প্লেট পুরুত্ব মেঝে ১ বছরের ফ্রি সার্ভিস ওয়ারেন্টি।",equipment,40000,,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img6724.webp,3757,https://agromukam.com/digital-weight-scale-with-boundary,"Cattle > Equipments, Tools & Medical Supplies > Scales + Weighing Machines",1.00,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713494/products/digital-cattle-weight-scale-3ft-height-2sided-boundary-2ton--3757.webp
digital-cattle-weight-scale-3ft-height-2side-boundary-and-2s-4415,"Digital Cattle Weight Scale (3ft height 2side boundary and 2side gate, 2ton, 7' x 3')","ডিজিটাল গবাদি পশুর ওজন স্কেল (৩ ফুট উচ্চতা, ২ পাশের সীমানা এবং ২ পাশের গেট, ২ টন, ৭' x ৩')",Digital weight scale 2 ton capacity portable system made of heavy metal with affordable price. With 3ft height 2sided boundary and 2side gate YZC Load Cell Digital Monitor 03 mm check Plate thickness Floor 1-year free service warranty.,"খামারীদের অতি প্রয়োজনীয় গরুর ওজন মাপার ডিজিটাল ওয়েট স্কেল ২ টন ক্যাপাসিটি সুলভ মুল্যের হ্যাভি ম্যটাল দিয়ে তৈরী প্রটেবল সিস্টেম। ৩ ফুট উচ্চতা, ২ পার্শ্বীয় সীমানা এবং ২ পার্শ্বীয় গেট সহ YZC লোড সেল ডিজিটাল মনিটর ০৩ মিমি চেক প্লেট পুরুত্ব মেঝে ১ বছরের বিনামূল্যে পরিষেবা ওয়ারেন্টি।",equipment,47000,,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img4888.webp,4415,https://agromukam.com/standard-quality-digital-weight-scale-1-or-2-ton-capacity-copy,"Cattle > Equipments, Tools & Medical Supplies > Scales + Weighing Machines",1.00,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713495/products/digital-cattle-weight-scale-3ft-height-2side-boundary-and-2s-4415.webp
digital-cattle-weight-scale-4ft-height-2side-boundary-and-2s-4423,"Digital Cattle Weight Scale (4ft height 2side boundary and 2side gate, 2ton, 7' x 3')","ডিজিটাল গবাদি পশুর ওজন স্কেল (৪ ফুট উচ্চতা, ২ পাশের সীমানা এবং ২ পাশের গেট, ২ টন, ৭' x ৩')",Digital weight scale 2 ton capacity portable system made of heavy metal with affordable price. 4ft height 2side boundary and 2side gate YZC Load Cell Digital Monitor 03 mm check plate thickness floor 1-year free service warranty.,"খামারীদের অতি প্রয়োজনীয় গরুর ওজন মাপার ডিজিটাল ওয়েট স্কেল ২ টন ক্যাপাসিটি সুলভ মুল্যের হ্যাভি ম্যটাল দিয়ে তৈরী প্রটেবল সিস্টেম। ৪ ফুট উচ্চতা, ২ পাশের সীমানা এবং ২ পাশের গেট YZC লোড সেল ডিজিটাল মনিটর ০৩ মিমি চেক প্লেট পুরুত্বের মেঝে ১ বছরের বিনামূল্যে পরিষেবা ওয়ারেন্টি।",equipment,52000,,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img4906.webp,4423,https://agromukam.com/special-quality-digital-weight-scale-2-ton-capacity-copy,"Cattle > Equipments, Tools & Medical Supplies > Scales + Weighing Machines",1.00,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713495/products/digital-cattle-weight-scale-4ft-height-2side-boundary-and-2s-4423.webp
cattle-weight-scale-buffalo-cow-bull-1ton-4392,Cattle Weight Scale (Buffalo – Cow – Bull)-1Ton,Cattle Weight Scale (Buffalo – Cow – Bull)-1Ton,# Used to measure the weight of the animal/general weight measurement # With a Strong platform and checker plate # With in and exit door # BSTI (Bangladesh Standard Testing Institute) Certified # Custom Order Available – Size/Design/Logo,# Used to measure the weight of the animal/general weight measurement # With a Strong platform and checker plate # With in and exit door # BSTI (Bangladesh Standard Testing Institute) Certified # Custom Order Available – Size/Design/Logo,equipment,60000,55000,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img4818.webp,4392,https://agromukam.com/cattle-weight-scale-buffalo-cow-bull-1ton,"Cattle > Equipments, Tools & Medical Supplies > Scales + Weighing Machines",1.00,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713495/products/cattle-weight-scale-buffalo-cow-bull-1ton-4392.webp
cattle-weight-scale-buffalo-cow-bull-2-ton-4365,Cattle Weight Scale (Buffalo – Cow – Bull)-2 Ton,গবাদি পশুর ওজন স্কেল (মহিষ - গরু - ষাঁড়)-২ টন,# Used to measure the weight of the animal/general weight measurement # With a Strong platform and checker plate # With in and exit door # BSTI (Bangladesh Standard Testing Institute) Certified # Custom Order Available – Size/Design/Logo,# পশুর ওজন/সাধারণ ওজন পরিমাপের জন্য ব্যবহৃত হয় # একটি শক্তিশালী প্ল্যাটফর্ম এবং চেকার প্লেট সহ # ভিতরে এবং প্রস্থান দরজা সহ # বিএসটিআই (বাংলাদেশ স্ট্যান্ডার্ড টেস্টিং ইনস্টিটিউট) প্রত্যয়িত # কাস্টম অর্ডার এভেইলএবেল– আকার/ডিজাইন/লোগো,equipment,65000,60000,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img4748.webp,4365,https://agromukam.com/cattle-weight-scale-buffalo-cow-bull-2-ton,"Cattle > Equipments, Tools & Medical Supplies > Scales + Weighing Machines",1.00,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713495/products/cattle-weight-scale-buffalo-cow-bull-2-ton-4365.webp
digital-cattle-weight-scale-4ft-height-2side-boundary-and-2s-4424,"Digital Cattle Weight Scale (4ft height 2side boundary and 2side gate, 2ton, 8' x 4')","ডিজিটাল গবাদি পশুর ওজন স্কেল (৪ ফুট উচ্চতা, ২ পাশের সীমানা এবং ২ পাশের গেট, ২ টন, ৮' x ৪')",Digital weight scale 2 ton capacity portable system made of heavy metal with affordable price. 4ft height 2side boundary and 2side gate Original Zemic Load Cell Digital Monitor 03 mm check plate thickness floor 1-year free service warranty.,"খামারীদের অতি প্রয়োজনীয় গরুর ওজন মাপার ডিজিটাল ওয়েট স্কেল ২ টন ক্যাপাসিটি সুলভ মুল্যের হ্যাভি ম্যটাল দিয়ে তৈরী প্রটেবল সিস্টেম। ৪ ফুট উচ্চতা, ২ পাশের সীমানা এবং ২ পাশের গেট অরিজিনাল জেমিক লোড সেল ডিজিটাল মনিটর ০৩ মিমি চেক প্লেট পুরুত্বের মেঝে ১ বছরের বিনামূল্যে পরিষেবা ওয়ারেন্টি।",equipment,62000,,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img4909.webp,4424,https://agromukam.com/premium-quality-digital-weight-scale-2-ton-capacity-copy,"Cattle > Equipments, Tools & Medical Supplies > Scales + Weighing Machines",1.00,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713495/products/digital-cattle-weight-scale-4ft-height-2side-boundary-and-2s-4424.webp
ear-tag-applicator-durable-livestock-tag-plier-per-piece-8095,Ear Tag Applicator – Durable Livestock Tag Plier -Per Piece,ইয়ার ট্যাগ অ্যাপ্লিকেটর – গরু ও ছাগলের কানে ট্যাগ লাগানোর প্লায়ার্স -প্রতি পিস,"🏷️ Product Title Ear Tag Applicator – Durable Livestock Tag Plier (Per Piece) 📌 Short Description High-quality Ear Tag Applicator used for attaching ear tags to livestock such as cattle, goats, and sheep. Made of strong metal with a comfortable grip for easy operation and long-lasting use. 📝 Product Description This Ear Tag Applicator is a professional-grade tool designed for farmers and veterinarians to easily and safely attach ear tags to livestock. The applicator is made from durable metal","🏷️ পণ্যের নাম ইয়ার ট্যাগ অ্যাপ্লিকেটর – গরু ও ছাগলের কানে ট্যাগ লাগানোর প্লায়ার্স (প্রতি পিস) 📌 সংক্ষিপ্ত বিবরণ উচ্চমানের ইয়ার ট্যাগ অ্যাপ্লিকেটর , যা গরু, ছাগল, ভেড়া ইত্যাদি পশুর কানে শনাক্তকরণ ট্যাগ লাগানোর জন্য ব্যবহৃত হয়। মজবুত ধাতু দ্বারা তৈরি এবং সহজে ব্যবহারযোগ্য। 📝 বিস্তারিত বিবরণ এই ইয়ার ট্যাগ অ্যাপ্লিকেটরটি খামারি ও পশু চিকিৎসকদের জন্য বিশেষভাবে তৈরি, যাতে নিরাপদ ও সহজে পশুর কানে ট্যাগ লাগানো যায়। এটি শক্ত ধাতু দ্বারা তৈরি এবং মরিচা-প্রতিরোধী। এতে স্প্রিং-লোডেড মেকানিজম রয়েছে, যা ট্",equipment,1500,1400,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img10964.webp,8095,https://agromukam.com/ear-tag-applicator-durable-livestock-tag-plier-per-piece,"Cattle > Equipments, Tools & Medical Supplies > Tags & Trackers",0.82,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713495/products/ear-tag-applicator-durable-livestock-tag-plier-per-piece-8095.webp
ear-tag-for-cow-per-piece-4367,Ear Tag For Cow- Per Piece,গরুর কানের ট্যাগ- প্রতি পিস,EAR TAG Tag Size: 7.5 cm x 6 cm Print : Print On one Side Custom Print Option Available,কানের ট্যাগ ট্যাগের আকার: 7.5 সেমি x 6 সেমি প্রিন্ট: একপাশে প্রিন্ট করুন কাস্টম প্রিন্ট এভেইলএবেল,equipment,35,,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img4752.webp,4367,https://agromukam.com/ear-tag-for-cow,"Cattle > Equipments, Tools & Medical Supplies > Tags & Trackers",0.72,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713495/products/ear-tag-for-cow-per-piece-4367.webp
ear-tag-durable-laser-engraved-livestock-identification-tag-8094,Ear Tag Durable Laser Engraved Livestock Identification Tag,গরু/ছাগল শনাক্তকরণ কান ট্যাগ – টেকসই লেজার খোদাই করা আইডি ট্যাগ,"🏷️ Product Title Cattle Ear Tag – Durable Laser Engraved Livestock Identification Tag 📌 Short Description High-quality, soft yet sturdy livestock ear tag with laser-engraved non-fading numbers. Ideal for identifying and managing cattle, goats, and sheep in farms. 📝 Product Description The Cattle Ear Tag is made from premium, flexible, and durable material designed for long-term use on farms. Each tag is laser engraved to ensure clear, non-fading numbers that stay visible for years. Perfect fo","🏷️ পণ্যের নাম গরু/ছাগল শনাক্তকরণ কান ট্যাগ – টেকসই লেজার খোদাই করা আইডি ট্যাগ 📌 সংক্ষিপ্ত বিবরণ উচ্চমানের, নরম কিন্তু টেকসই কান ট্যাগ , যা লেজার খোদাই করা নাম্বারসহ তৈরি। এটি খামারের গরু, ছাগল ও ভেড়া সহজে শনাক্ত ও ব্যবস্থাপনার জন্য ব্যবহৃত হয়। 📝 বিস্তারিত বিবরণ ক্যাটল ইয়ার ট্যাগ (Cattle Ear Tag) একটি টেকসই ও নমনীয় উপকরণ দিয়ে তৈরি যা দীর্ঘ সময় ব্যবহারের উপযোগী। প্রতিটি ট্যাগে লেজার খোদাই করা নাম্বার থাকে যা কখনো মুছে যায় না। এটি গরু, ছাগল, ভেড়া ইত্যাদি পশু সহজে শনাক্ত ও ব্যবস্থাপনায় সহায়ক। মূল",equipment,50,45,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img10963.webp,8094,https://agromukam.com/cattle-ear-tag-durable-laser-engraved-livestock-identification-tag,"Cattle > Equipments, Tools & Medical Supplies > Tags & Trackers",0.72,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713496/products/ear-tag-durable-laser-engraved-livestock-identification-tag-8094.webp
livestock-drenching-syringe-with-stainless-steel-nozzle-50ml-8580,Livestock Drenching Syringe with Stainless Steel Nozzle 50ml,ভ্যাকসিন ও ওষুধ দেওয়ার সিরিঞ্জ ৫০ মিলি,"Product Title: Livestock Drenching Syringe with Stainless Steel Nozzle | Reusable Oral Drench Gun for Cattle, Goats &amp; Sheep Key Features: Transparent high-quality plastic chamber Durable stainless steel nozzle (rust-free) Easy press mechanism for smooth medicine administration Suitable for cattle, goats, sheep, buffalo, and all livestock Ideal for drenching, vitamins, antibiotics, and oral liquid medicines Easy to clean and fully reusable Product Description: This livestock drenching syringe","পণ্যের নাম (Title): স্টেইনলেস স্টিল নোজলসহ এনিমেল ড্রেঞ্চিং সিরিঞ্জ / ভ্যাকসিন ও ওষুধ দেওয়ার সিরিঞ্জ (Livestock Drench Syringe) মূল বৈশিষ্ট্য (Key Features): স্বচ্ছ উচ্চমানের প্লাস্টিক চেম্বার স্টেইনলেস স্টিল নোজল – টেকসই ও মরিচা পড়ে না সহজ প্রেস সিস্টেম — ওষুধ প্রয়োগে ঝামেলা নেই গরু, ছাগল, ভেড়া, মহিষসহ সকল লাইভস্টকের জন্য উপযোগী ড্রেঞ্চিং, ভিটামিন, অ্যান্টিবায়োটিক বা ওরাল মেডিসিন দেওয়ার জন্য পারফেক্ট পরিষ্কার করা সহজ, বারবার ব্যবহারযোগ্য বর্ণনা (Description): এই ড্রেঞ্চিং সিরিঞ্জটি মূলত গবাদিপশ",equipment,800,,50ml,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img11711.webp,8580,https://agromukam.com/livestock-drenching-syringe-with-stainless-steel-nozzle-50ml,"Cattle > Equipments, Tools & Medical Supplies > Applicator Guns",0.69,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713495/products/livestock-drenching-syringe-with-stainless-steel-nozzle-50ml-8580.webp
livestock-drenching-syringe-with-stainless-steel-nozzle-100m-8579,Livestock Drenching Syringe with Stainless Steel Nozzle 100ml,ভ্যাকসিন ও ওষুধ দেওয়ার সিরিঞ্জ ১০০ মিলি,"Product Title: Livestock Drenching Syringe with Stainless Steel Nozzle | Reusable Oral Drench Gun for Cattle, Goats &amp; Sheep Key Features: Transparent high-quality plastic chamber Durable stainless steel nozzle (rust-free) Easy press mechanism for smooth medicine administration Suitable for cattle, goats, sheep, buffalo, and all livestock Ideal for drenching, vitamins, antibiotics, and oral liquid medicines Easy to clean and fully reusable Product Description: This livestock drenching syringe","পণ্যের নাম (Title): স্টেইনলেস স্টিল নোজলসহ এনিমেল ড্রেঞ্চিং সিরিঞ্জ / ভ্যাকসিন ও ওষুধ দেওয়ার সিরিঞ্জ (Livestock Drench Syringe) মূল বৈশিষ্ট্য (Key Features): স্বচ্ছ উচ্চমানের প্লাস্টিক চেম্বার স্টেইনলেস স্টিল নোজল – টেকসই ও মরিচা পড়ে না সহজ প্রেস সিস্টেম — ওষুধ প্রয়োগে ঝামেলা নেই গরু, ছাগল, ভেড়া, মহিষসহ সকল লাইভস্টকের জন্য উপযোগী ড্রেঞ্চিং, ভিটামিন, অ্যান্টিবায়োটিক বা ওরাল মেডিসিন দেওয়ার জন্য পারফেক্ট পরিষ্কার করা সহজ, বারবার ব্যবহারযোগ্য বর্ণনা (Description): এই ড্রেঞ্চিং সিরিঞ্জটি মূলত গবাদিপশ",equipment,820,,100ml,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img11713.webp,8579,https://agromukam.com/livestock-drenching-syringe-with-stainless-steel-nozzle-100ml,"Cattle > Equipments, Tools & Medical Supplies > Applicator Guns",0.69,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713496/products/livestock-drenching-syringe-with-stainless-steel-nozzle-100m-8579.webp
goat-medium-ear-tag-1-side-printed-per-piece-8575,Goat Medium Ear Tag (1 side printed)- Per Piece,Goat Medium Ear Tag (1 side printed)- Per Piece,Length - 4.5cm Width- 4cm,Length - 4.5cm Width- 4cm,equipment,32,30,piece,40,false,imported:agromukam,https://cdn.agromukam.com/images/p_img11677.webp,8575,https://agromukam.com/goat-medium-ear-tag-yellow-1-side-printed-perpiece,"Cattle > Equipments, Tools & Medical Supplies > Tags & Trackers",0.67,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713496/products/goat-medium-ear-tag-1-side-printed-per-piece-8575.webp
deshi-red-tag-no-1139-7016,Deshi Red (Tag No: 1139),দেশি - লাল (ট্যাগ ১১৩৯),Description: • Tag No: 1139 • Color: Red • Tentative Live weight: 180-185kg (Tape Measurement) • Teeth: 2 • Caste: deshi Conditions: Agromukam BD Ltd. The expert quality team procures all our cows from village farmers and families in rural areas. How can I place an order for cows on “Agromukam.com”? • Booking Option No. 1 – You can book a cow using our website or app automated booking system. • Booking Option No. 2 - You can message us on our Facebook page or our hotline number. Our team will bo,"বর্ণনা (Description): • ট্যাগ নম্বর: ১১৩৯ • রং: লাল • আনুমানিক ওজন (লাইভ): ১৮০-১৮৫ কেজি (টেপ মেজারমেন্ট অনুযায়ী) • দাঁত: ২টি • গোত্র: দেশি শর্তাবলী (Conditions): Agromukam BD Ltd. - আমাদের এক্সপার্ট কোয়ালিটি টিম প্রত্যন্ত গ্রাম ও পরিবারের খামার থেকে গরুগুলো সংগ্রহ করে। “Agromukam.com”-এ গরু অর্ডার করার পদ্ধতি কী? • বুকিং অপশন ১: আমাদের ওয়েবসাইট বা অ্যাপের স্বয়ংক্রিয় বুকিং সিস্টেম ব্যবহার করে গরু বুক করতে পারেন। • বুকিং অপশন ২: আমাদের ফেসবুক পেজে ম্যাসেজ করে বা হটলাইন নম্বরে যোগাযোগ করলে, আমাদে",cattle,104000,,piece,0,false,imported:agromukam,https://cdn.agromukam.com/images/p_img9449.webp,7016,https://agromukam.com/deshi-white-tag-no-1139,HaatBazar > Cattle Haat > Bull,0.33,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713496/products/deshi-red-tag-no-1139-7016.webp
deshi-black-tag-no-1130-6999,Deshi Black (Tag No: 1130),দেশি - কালো (১৮৫ - ১৯০ কেজি (টেপ মেজারমেন্ট অনুযায়ী)),Description: • Tag No: 1130 • Color: Black • Tentative Live weight: 185 - 190kg (Tape Measurement) • Teeth: 2 • Caste: deshi Conditions: Agromukam BD Ltd. The expert quality team procures all our cows from village farmers and families in rural areas. How can I place an order for cows on “Agromukam.com”? • Booking Option No. 1 – You can book a cow using our website or app automated booking system. • Booking Option No. 2 - You can message us on our Facebook page or our hotline number. Our team wil,"বর্ণনা (Description): • ট্যাগ নম্বর: 1130 • রং: কালো • আনুমানিক ওজন (লাইভ): ১৮৫ - ১৯০ কেজি (টেপ মেজারমেন্ট অনুযায়ী) • দাঁত: ২টি • গোত্র: দেশি শর্তাবলী (Conditions): Agromukam BD Ltd. - আমাদের এক্সপার্ট কোয়ালিটি টিম প্রত্যন্ত গ্রাম ও পরিবারের খামার থেকে গরুগুলো সংগ্রহ করে। “Agromukam.com”-এ গরু অর্ডার করার পদ্ধতি কী? • বুকিং অপশন ১: আমাদের ওয়েবসাইট বা অ্যাপের স্বয়ংক্রিয় বুকিং সিস্টেম ব্যবহার করে গরু বুক করতে পারেন। • বুকিং অপশন ২: আমাদের ফেসবুক পেজে ম্যাসেজ করে বা হটলাইন নম্বরে যোগাযোগ করলে, আম",cattle,105500,,piece,0,false,imported:agromukam,https://cdn.agromukam.com/images/p_img9433.webp,6999,https://agromukam.com/deshi-black-tag-no-1130,Cattle > Cattle Haat,0.33,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713496/products/deshi-black-tag-no-1130-6999.webp
deshi-black-tag-no-1140-7000,Deshi: Black (Tag No-1140),দেশিঃ কালো (ট্যাগ নং - ১১৪০),Description: Tag No: 1140 Color: Black Tentative Live weight: 185 - 195kg (Tape Measurement) Teeth: 2 Caste: deshi Conditions: Agromukam BD Ltd. The expert quality team procures all our cows from village farmers and families in rural areas. How can I place an order for cows on “Agromukam.com”? Booking Option No. 1 – You can book a cow using our website or app automated booking system. Booking Option No. 2 - You can message us on our Facebook page or our hotline number. Our team will book it for ,"বর্ণনা (Description): ট্যাগ নম্বর: ১১৪০ রং: কালো আনুমানিক লাইভ ওজন: ১৮৫ - ১৯৫ কেজি (টেপ মেজারমেন্ট অনুযায়ী) দাঁত: ২টি গোত্র: দেশি শর্তাবলী (Conditions): Agromukam BD Ltd. - আমাদের এক্সপার্ট কোয়ালিটি টিম প্রত্যন্ত গ্রাম ও পরিবারের খামার থেকে গরুগুলো সংগ্রহ করে। “Agromukam.com”-এ গরু অর্ডার করার পদ্ধতি কী? বুকিং অপশন ১: আমাদের ওয়েবসাইট বা অ্যাপের স্বয়ংক্রিয় বুকিং সিস্টেম ব্যবহার করে গরু বুক করতে পারেন। বুকিং অপশন ২: আমাদের ফেসবুক পেজে ম্যাসেজ করে বা হটলাইন নম্বরে যোগাযোগ করলে, আমাদের টিম আপনার হ",cattle,108000,,piece,0,false,imported:agromukam,https://cdn.agromukam.com/images/p_img9431.webp,7000,https://agromukam.com/deshi-black-tag-no-1140,HaatBazar > Cattle Haat > Bull,0.33,https://res.cloudinary.com/oeon1p4w/image/upload/v1783713496/products/deshi-black-tag-no-1140-7000.webp
